GEOID,pop_dens,pct_SingleUnit,pct_NaturalResources,NatWalkInd,PM25,pop_dens_t,pct_SingleUnit_t,pct_NaturalResources_t,NatWalkInd_t,PM25_t,UR_Scale,UR_Cat
53033002900,4810.339,0.7059089,0.003089598,16.46,7.53520093,0.795413608,0.7059089,0.003089598,0.836807321,0.452999043,0.728710904,2
53033003000,4358.952,0.7928245,0,16.15,7.501035413,0.786169451,0.7928245,0,0.82104728,0.45094509,0.698730334,2
53033003100,3003.488,0.8513703,0,14.96,7.433590914,0.751227319,0.8513703,0,0.760549059,0.446890481,0.652316829,2
53033003201,3912.926,0.232845,0,17.35,9.062431694,0.776042463,0.232845,0,0.882053889,0.544812663,0.863471524,2
53033003202,4992.594,0.6812953,0,15.73,9.103336066,0.79890241,0.6812953,0,0.799694967,0.54727174,0.728787532,2
53033003301,6979.903,0.3591288,0,15.81,9.166387978,0.830337923,0.3591288,0,0.803762074,0.551062277,0.821909281,2
53033003302,6514.414,0.4497945,0,15.37,9.198964481,0.823863014,0.4497945,0,0.781392984,0.553020702,0.789387793,2
53033003400,4744.9,0.6676923,0,15.17,7.544657252,0.794128604,0.6676923,0,0.771225216,0.453567535,0.716196529,2
53033003500,3401.453,0.6195547,0,16.9,7.575534702,0.762900585,0.6195547,0,0.859176411,0.455423817,0.748736208,2
53033003601,6003.213,0.3352052,0,18.04,9.343259563,0.816196215,0.3352052,0,0.917132689,0.561695392,0.862664315,2
53033003602,7524.037,0.0620384,0,19,9.391136612,0.837380419,0.0620384,0,0.965937977,0.56457365,0.955314227,2
53033003800,4138.609,0.6699801,0.02049689,15.18,7.689317953,0.781303081,0.6699801,0.02049689,0.771733604,0.462264206,0.709562997,2
53033003900,3193.648,0.8789861,0.005477785,14.86,7.709336125,0.756986587,0.8789861,0.005477785,0.755465175,0.463467652,0.645495976,2
53033004000,1289.528,0.4392077,0,15.86,7.738618883,0.671906824,0.4392077,0,0.806304016,0.465228065,0.749009006,2
53033004101,2745.365,0.9123746,0,12.11,9.432754098,0.742797069,0.9123746,0,0.615658363,0.567075599,0.591321352,2
53033004102,2314.916,0.7206671,0.000510465,12.05,9.482051913,0.72679778,0.7206671,0.000510465,0.612608033,0.57003927,0.63412842,2
53033004201,2839.772,0.6746532,0,13.62,9.467595628,0.745968933,0.6746532,0,0.692425013,0.569170192,0.678856692,2
53033004202,3973.048,0.8226729,0.01001727,16.88,9.444737705,0.777472968,0.8226729,0.01001727,0.858159634,0.567796026,0.705851906,2
53033004301,3952.061,0.6031447,0,16.61,7.686162069,0.776976091,0.6031447,0,0.844433147,0.462074481,0.752594438,2
53033004302,12719.81,0.06582556,0.005265929,15.52,7.684165025,0.886638777,0.06582556,0.005265929,0.78901881,0.461954423,0.903429182,2
53033004401,6215.113,0.5011728,0.004103967,16.52,9.377762295,0.819450575,0.5011728,0.004103967,0.839857651,0.563769617,0.794841125,2
53033004402,11573.35,0.193495,0,17.96,9.348224044,0.877777415,0.193495,0,0.913065582,0.561993845,0.916313225,2
53033004500,5222.08,0.8735321,0,16.02,7.643585605,0.803118478,0.8735321,0,0.814438231,0.459514881,0.681668876,2
53033004600,2357.704,0.7692308,0,16.12,7.606407061,0.728515991,0.7692308,0,0.819522115,0.457279792,0.686732515,2
53033004701,5502.343,0.006071119,0,19.67,9.132879781,0.808022964,0.006071119,0,1,0.549047841,0.971215166,2
53033004702,11936.31,0.02936097,0,18.17,9.165081967,0.880674424,0.02936097,0,0.923741739,0.550983762,0.961947998,2
53033004703,3338.294,0.2844702,0,18.19,9.154180328,0.761142227,0.2844702,0,0.924758516,0.550328381,0.860543288,2
53033004800,4264.943,0.4899103,0.00477327,16.64,7.564825616,0.784124015,0.4899103,0.00477327,0.845958312,0.454780011,0.783067379,2
53033004901,8844.52,0.1684882,0,17.14,9.229806011,0.852549875,0.1684882,0,0.871377733,0.554874824,0.900348808,2
53033004902,5885.168,0.1945973,0,17.93,9.194497268,0.81433309,0.1945973,0,0.911540417,0.552752143,0.895438293,2
53033005000,5777.813,0.174432,0,18.76,7.611423755,0.812605949,0.174432,0,0.953736655,0.457581385,0.909368977,2
53033005100,4252.998,0.6079772,0.003666361,16.65,7.63201965,0.783860895,0.6079772,0.003666361,0.846466701,0.458819563,0.753526604,2
53033005201,5512.355,0.3925339,0.01440709,18.36,9.29489071,0.808193514,0.3925339,0.01440709,0.933401118,0.558787567,0.849089879,2
53033005202,12193.85,0.05249063,0,15.48,9.297166667,0.882677068,0.05249063,0,0.786985257,0.558924392,0.910679021,2
53033005303,1448.922,0,0,17.16,9.332464481,0.682840372,0,0,0.872394509,0.561046416,0.891404739,2
53033005304,42585.24,0.08108108,0,18.66,9.310726776,1,0.08108108,0,0.948652771,0.559739595,0.994576829,2
53033005305,10574.41,0.02163934,0.0124451,16.93,9.325778689,0.869308902,0.02163934,0.0124451,0.860701576,0.560644482,0.937852317,2
53033005306,18883.83,0,0,18.17,9.339737705,0.923709386,0,0,0.923741739,0.561483666,0.983246167,2
53033005307,24971.16,0.02304147,0.002209131,15.67,9.345117486,0.94992279,0.02304147,0.002209131,0.796644637,0.561807086,0.94206381,2
53033005401,4306.84,0.1116614,0,18.73,9.224125683,0.785041118,0.1116614,0,0.95221149,0.554533335,0.921359832,2
53033005402,7331.321,0.3367238,0.01371037,16.08,9.230729508,0.834946187,0.3367238,0.01371037,0.817488561,0.554930342,0.832067093,2
53033005600,2352.797,0.9789688,0,15.06,7.426716311,0.728320534,0.9789688,0,0.765632944,0.446477196,0.614535287,2
53033005700,1360.694,0.6682794,0.01473159,15.36,7.396634592,0.676946441,0.6682794,0.01473159,0.780884596,0.444668752,0.680717303,2
53033005801,3595.328,0.2013064,0,16.47,7.490970991,0.768100994,0.2013064,0,0.837315709,0.45034004,0.848894866,2
53033005803,3864.934,0.4408818,0,14.7,9.045827869,0.774884707,0.4408818,0,0.747330961,0.543814479,0.764480058,2
53033005804,1176.298,0.09668508,0,15.59,9.056040984,0.663284835,0.09668508,0,0.792577529,0.544428468,0.832838663,2
53033005901,5326.413,0.3129103,0.01343013,15.58,9.130505464,0.804974351,0.3129103,0.01343013,0.792069141,0.548905102,0.819951897,2
53033005902,4202.445,0.6911684,0,15.87,9.113289617,0.782739086,0.6911684,0,0.806812405,0.547870125,0.723735657,2
53033006000,4818.547,0.3637434,0,17.08,7.604661467,0.795573551,0.3637434,0,0.868327402,0.457174851,0.827004195,2
53033006100,4792.179,0.3377857,0.004241517,18.07,7.666083634,0.795058767,0.3377857,0.004241517,0.918657855,0.460867412,0.850156287,2
53033006200,1863.851,0.8827305,0.003973988,15.9,7.700561193,0.706465359,0.8827305,0.003973988,0.80833757,0.462940124,0.647064384,2
53033006300,2243.189,0.5545395,0,16.28,7.73507329,0.72384496,0.5545395,0,0.827656329,0.465014912,0.742990885,2
53033006400,4129.922,0.8317942,0,15.81,7.699548331,0.781105955,0.8317942,0,0.803762074,0.462879233,0.682024492,2
53033006500,4220.042,0.2352941,0.003217315,16.15,7.683039683,0.783131101,0.2352941,0.003217315,0.82104728,0.46188677,0.839557956,2
53033006600,3952.017,0.1793757,0,16.93,7.661574658,0.776975047,0.1793757,0,0.860701576,0.460596342,0.865682504,2
53033006701,8176.071,0.01033243,0,19.5,9.143571038,0.845177289,0.01033243,0,0.991357397,0.549690574,0.978706478,2
53033006702,9913.109,0.100937,0,14.58,9.114349727,0.863250424,0.100937,0,0.7412303,0.547933856,0.876264533,2
53033006703,6130.962,0.1921809,0,16.47,9.139106557,0.818171665,0.1921809,0,0.837315709,0.54942218,0.871864317,2
53033006800,4627.451,0.5223881,0,17.35,7.605104215,0.791777205,0.5223881,0,0.882053889,0.457201468,0.790195456,2
53033006900,5699.79,0.4719586,0,16.32,7.584966557,0.811330447,0.4719586,0,0.829689883,0.455990838,0.791203066,2
53033007001,10374.54,0.0767072,0,16.54,9.091606557,0.867518703,0.0767072,0,0.840874428,0.546566589,0.917494364,2
53033007002,8051.771,0.04583975,0,15.99,9.113046448,0.843740074,0.04583975,0,0.812913066,0.547855506,0.908566424,2
53033007101,5740.788,0.007049345,0,19.17,9.077915301,0.812002834,0.007049345,0,0.97458058,0.545743502,0.963392996,2
53033007102,7903.95,0.03148346,0,18.35,9.072945355,0.842001733,0.03148346,0,0.93289273,0.54544472,0.952282412,2
53033007201,35278.35,0.008916863,0,17.23,9.078584699,0.982340406,0.008916863,0,0.875953228,0.545783744,0.98204188,2
53033007202,11005.58,0,0.01929894,19.46,9.074262295,0.873058269,0,0.01929894,0.989323843,0.545523891,0.986472236,2
53033007203,5793.341,0.01674641,0,19.5,9.09202459,0.812857741,0.01674641,0,0.991357397,0.54659172,0.966933881,2
53033007301,10443.13,0.006132075,0,18.94,9.123521858,0.868136909,0.006132075,0,0.962887646,0.548485264,0.977135506,2
53033007302,14151.02,0.001549427,0,18.22,9.079855191,0.896641915,0.001549427,0,0.926283681,0.545860123,0.974538331,2
53033007303,7530.452,0,0,18.97,9.124480874,0.837460371,0,0,0.964412811,0.548542917,0.969740244,2
53033007403,26206.36,0.02439024,0,16.58,9.138226776,0.954452237,0.02439024,0,0.842907982,0.54936929,0.958467959,2
53033007404,18207.84,0.08211297,0.02350081,16.28,9.149535519,0.920289476,0.08211297,0.02350081,0.827656329,0.550049145,0.924994967,2
53033007405,21899.42,0.0416478,0,16.2,9.119357923,0.937608485,0.0416478,0,0.823589222,0.548234937,0.942264536,2
53033007406,16296.6,0.03090172,0.01057082,17.5,9.116333333,0.909885776,0.03090172,0.01057082,0.889679715,0.548053106,0.95745797,2
53033007501,14456.07,0.0474617,0,16.97,9.160669399,0.898642775,0.0474617,0,0.86273513,0.550718489,0.942173988,2
53033007502,8470.204,0.04123711,0,18.63,9.127199454,0.848492985,0.04123711,0,0.947127605,0.548706352,0.956812973,2
53033007503,11848.08,0.02217036,0,18.66,9.10763388,0.879978392,0.02217036,0,0.948652771,0.547530115,0.971835854,2
53033007600,8368.859,0.1740614,0,16.98,7.701492337,0.847363729,0.1740614,0,0.863243518,0.462996102,0.889758848,2
53033007700,5255.489,0.4971963,0.008906482,16.77,7.707864258,0.803716762,0.4971963,0.008906482,0.852567361,0.463379167,0.789413002,2
53033007800,2945.074,0.8933559,0.009072866,16.64,7.718752874,0.749384758,0.8933559,0.009072866,0.845958312,0.464033766,0.669772758,2
53033007901,11581.74,0.03716216,0.003686636,16.24,9.119713115,0.877845401,0.03716216,0.003686636,0.825622776,0.548256291,0.925149944,2
53033007902,8684.179,0.3000476,0.005019305,16.48,9.125896175,0.85083351,0.3000476,0.005019305,0.837824098,0.548628002,0.85401664,2
53033008002,16797.97,0,0.006193229,19.04,7.655551724,0.912728519,0,0.006193229,0.96797153,0.460234257,0.988747174,2
53033008003,21414.95,0.04042691,0,18.18,9.062251366,0.935509759,0.04042691,0,0.924250127,0.544801822,0.97592053,2
53033008004,11885.77,0.02226721,0.009745127,19.57,9.054909836,0.880276354,0.02226721,0.009745127,0.994916116,0.544360466,0.986150436,2
53033008101,10065.7,0.005366726,0,18.79,9.041978142,0.864683505,0.005366726,0,0.95526182,0.543583042,0.973417792,2
53033008102,4397.302,0,0,18.47,9.043622951,0.786991226,0,0,0.938993391,0.543681924,0.945269808,2
53033008200,11998.88,0.03058694,0,18.3,7.670027039,0.881164917,0.03058694,0,0.930350788,0.46110448,0.959325331,2
53033008300,13863.97,0.01458333,0,15.41,7.678033662,0.894719332,0.01458333,0,0.783426538,0.46158582,0.917721688,2
53033008401,11358.16,0.05214872,0.04494382,16.07,9.099557377,0.876016636,0.05214872,0.04494382,0.816980173,0.547044574,0.912306795,2
53033008402,19512.4,0,0,19.13,9.097060109,0.926781284,0,0,0.972547026,0.546894444,1,2
53033008500,9723.312,0.02656894,0.008711886,14.98,7.680519485,0.861436817,0.02656894,0.008711886,0.761565836,0.461735262,0.895829051,2
53033008600,9498.84,0.1030151,0.004616132,16.92,7.689545101,0.859245613,0.1030151,0.004616132,0.860193188,0.462277861,0.909789294,2
53033008700,6279.484,0.3254808,0.002810743,15.58,7.696691024,0.820417237,0.3254808,0.002810743,0.792069141,0.462707458,0.818423293,2
53033008800,4949.498,0.5907859,0,15.98,7.700816858,0.798089084,0.5907859,0,0.812404677,0.462955494,0.751426615,2
53033008900,5125.064,0.5095114,0,15.23,7.687550356,0.801359184,0.5095114,0,0.774275547,0.462157942,0.76009489,2
53033009000,4346.444,0.1719686,0,18.62,7.687910071,0.785899862,0.1719686,0,0.946619217,0.462179567,0.899571649,2
53033009100,6850.599,0.01094891,0,17.95,7.688162343,0.828583681,0.01094891,0,0.912557194,0.462194733,0.942091496,2
53033009200,8160.709,0,0,19.58,7.675044444,0.845000854,0,0,0.995424504,0.461406115,0.978034366,2
53033009300,327.7175,0.2464347,0,14.93,7.643647017,0.543391411,0.2464347,0,0.759023894,0.459518573,0.741936708,2
53033009400,4202.072,0.3347639,0.01822079,16.03,7.666425725,0.782730759,0.3347639,0.01822079,0.814946619,0.460887977,0.810053604,2
53033009500,2755.112,0.67652,0,16.89,7.663129721,0.743129556,0.67652,0,0.858668022,0.460689829,0.728263654,2
53033009600,3092.942,0.3680641,0.003861004,14.9,7.566660591,0.753980648,0.3680641,0.003861004,0.757498729,0.454890326,0.77480415,2
53033009701,3494.76,0.4690886,0,14.74,7.467766338,0.765439411,0.4690886,0,0.749364514,0.448945029,0.75012083,2
53033009702,2519.77,0.8654844,0.0122108,13.49,7.514378435,0.73475276,0.8654844,0.0122108,0.685815963,0.451747242,0.616906642,2
53033009801,3538.341,0.6141425,0,15.51,8.880489071,0.766602087,0.6141425,0,0.788510422,0.533874688,0.731371432,2
53033009802,4515.791,0.5462366,0,15.31,8.857327869,0.789485694,0.5462366,0,0.778342654,0.53248229,0.752162628,2
53033009900,925.7948,0.3944785,0,15.45,7.616237274,0.640818471,0.3944785,0,0.785460092,0.457870762,0.743308275,2
53033010001,1936.347,0.4130312,0,15.46,7.609122003,0.710045197,0.4130312,0,0.78596848,0.457443009,0.760124814,2
53033010002,5374.036,0.5263158,0,16.4,7.627579475,0.805809416,0.5263158,0,0.83375699,0.45855263,0.777205512,2
53033010101,5191.471,0.3956835,0,16.3,8.883601093,0.802566966,0.3956835,0,0.828673106,0.534061776,0.811614473,2
53033010102,2552.326,0.6635667,0,14.79,8.979308743,0.735957109,0.6635667,0,0.751906457,0.539815501,0.697237362,2
53033010200,1802.519,0.9181259,0,12.21,7.664733881,0.703326338,0.9181259,0,0.620742247,0.460786267,0.57383107,2
53033010301,4260.675,0.8128307,0,15.84,8.927251366,0.784030086,0.8128307,0,0.805287239,0.536685931,0.69212713,2
53033010302,4500.393,0.1421773,0,17.88,8.912953552,0.789165256,0.1421773,0,0.908998475,0.535826379,0.8992319,2
53033010401,2760.95,0.8854033,0.0514827,12.83,7.642002189,0.743328137,0.8854033,0.0514827,0.652262328,0.45941969,0.598295151,2
53033010402,2786.207,0.9078097,0.003918774,14,7.638639409,0.74418245,0.9078097,0.003918774,0.711743772,0.459217528,0.619361308,2
53033010501,5320.64,0.1996303,0,16.53,8.851653005,0.804872615,0.1996303,0,0.84036604,0.53214113,0.865995649,2
53033010502,5574.273,0.399173,0,17.31,8.821855191,0.809241426,0.399173,0,0.880020336,0.530349754,0.830027042,2
53033010601,4010.161,0.5318841,0,16.4,8.829540984,0.778345245,0.5318841,0,0.83375699,0.530811806,0.771093262,2
53033010602,2819.155,0.7230702,0.006203955,14.02,8.789669399,0.745285343,0.7230702,0.006203955,0.712760549,0.528414817,0.670293566,2
53033010701,2927.849,0.3647932,0,14.14,7.599335468,0.748834446,0.3647932,0,0.71886121,0.456854664,0.761543655,2
53033010702,6237.542,0.2765843,0.000454133,14.86,7.579805966,0.819788524,0.2765843,0.000454133,0.755465175,0.455680596,0.818167358,2
53033010800,1245.977,0.813004,0.000352237,11.71,7.629191297,0.668683683,0.813004,0.000352237,0.595322827,0.458649529,0.581046483,2
53033010900,198.5238,0.4525447,0.01381215,12.35,7.657645703,0.496367244,0.4525447,0.01381215,0.627859685,0.460360142,0.628741857,2
53033011001,5034.289,0.3899405,0.04094077,15.11,7.662281281,0.799682641,0.3899405,0.04094077,0.768174886,0.460638823,0.78236693,2
53033011002,2528.541,0.729588,0,14.52,7.661859661,0.735078752,0.729588,0,0.738179969,0.460613476,0.671388428,2
53033011101,4545.89,0.5830206,0,15.09,7.664761084,0.790108923,0.5830206,0,0.767158109,0.460787903,0.735460177,2
53033011102,4330.024,0.7137827,0.003074085,12.27,7.664539135,0.785544776,0.7137827,0.003074085,0.623792578,0.46077456,0.65175508,2
53033011200,1527.108,0.5833333,0.006341463,12.4,7.666248331,0.687770912,0.5833333,0.006341463,0.630401627,0.460877313,0.656511449,2
53033011300,1925.828,0.5844605,0,11.49,7.650633333,0.709534167,0.5844605,0,0.584138282,0.459938575,0.648032271,2
53033011401,3958.14,0.4324895,0,12.55,7.610591188,0.777120285,0.4324895,0,0.638027453,0.457531333,0.72567616,2
53033011402,3718.625,0.4421937,0.002219756,16.54,7.614223098,0.771264323,0.4421937,0.002219756,0.840874428,0.457749675,0.789984966,2
53033011500,2901.767,0.8625636,0.002158273,14.69,7.574865736,0.747994974,0.8625636,0.002158273,0.746822572,0.4553836,0.643973671,2
53033011601,2143.402,0.8694204,0,13.61,8.811153005,0.719575975,0.8694204,0,0.691916624,0.529706363,0.618993424,2
53033011602,2432.583,0.8312083,0,13.92,8.79689071,0.731449157,0.8312083,0,0.707676665,0.528848946,0.637672069,2
53033011700,1638.599,0.9199328,0.01087695,13.05,7.681952983,0.694381675,0.9199328,0.01087695,0.663446873,0.461821441,0.583718767,2
53033011801,3074.598,0.6536189,0.004655493,13.15,9.002095628,0.753422581,0.6536189,0.004655493,0.668530757,0.541185396,0.676306491,2
53033011802,4240.921,0.5515032,0,13.38,9.027729508,0.783594114,0.5515032,0,0.680223691,0.542726447,0.716230993,2
53033011901,2569.583,1,0,12.76,9.01739071,0.736589285,1,0,0.64870361,0.542104902,0.57705735,2
53033011902,2247.126,0.9707084,0.01118568,12.66,9.026879781,0.72400947,0.9707084,0.01118568,0.643619725,0.542675363,0.577432624,2
53033012000,2461.992,0.94,0,13.29,7.56892567,0.732576545,0.94,0,0.675648195,0.455026497,0.595646612,2
53033012100,1574.756,0.9054878,0.007518797,7.79,7.558355063,0.690653343,0.9054878,0.007518797,0.39603457,0.454391016,0.495508151,1
53033020100,1840.851,0.8882938,0.02074689,14.97,7.326025233,0.705300474,0.8882938,0.02074689,0.761057448,0.440423878,0.625835675,2
53033020200,2087.98,0.7189119,0.01093135,14.24,7.402095205,0.717118282,0.7189119,0.01093135,0.723945094,0.444997031,0.661452865,2
53033020301,2867.046,0.2609489,0.01543657,15.3,9.544415301,0.746865662,0.2609489,0.01543657,0.777834265,0.573788415,0.811409448,2
53033020302,2893.122,0.5451482,0,15.2,9.525188525,0.747715061,0.5451482,0,0.772750381,0.572632545,0.739743163,2
53033020401,1651.951,0.6211813,0,13.12,7.537703602,0.695143022,0.6211813,0,0.667005592,0.453149498,0.662037826,2
53033020402,1909.242,0.6558989,0.008946322,11.94,7.597452474,0.708722694,0.6558989,0.008946322,0.60701576,0.456741463,0.636047748,2
53033020500,2708.262,0.6110359,0,13.91,7.583290257,0.741520533,0.6110359,0,0.707168277,0.455890063,0.69271594,2
53033020600,1858.314,0.9477124,0.003258845,12.55,7.532268911,0.706186245,0.9477124,0.003258845,0.638027453,0.452822776,0.572217768,2
53033020700,2381.384,0.5706179,0.000882613,16.97,7.47925364,0.729453539,0.5706179,0.000882613,0.86273513,0.44963562,0.751625451,2
53033020800,1322.496,0.7846326,0.006696429,11.19,7.406479146,0.674275149,0.7846326,0.006696429,0.568886629,0.445260584,0.579462179,2
53033020900,753.5978,0.6473397,0.01689801,11.55,7.456669403,0.621511901,0.6473397,0.01689801,0.587188612,0.448277907,0.603059569,2
53033021000,2239.025,0.8049308,0,14.82,7.547970224,0.72367065,0.8049308,0,0.753431622,0.453766704,0.6535466,2
53033021100,1677.661,0.8022975,0.002734375,11.99,7.619221292,0.696591861,0.8022975,0.002734375,0.609557702,0.458050155,0.596870029,2
53033021300,2348.081,0.5270487,0,15.17,7.702632184,0.7281323,0.5270487,0,0.771225216,0.463064627,0.732037784,2
53033021400,1233.284,0.9505017,0.0141844,9.73,7.655207061,0.66772307,0.9505017,0.0141844,0.494661922,0.460213537,0.509896494,2
53033021500,1347.173,0.9969934,0,9.33,7.656016968,0.676009552,0.9969934,0,0.474326385,0.460262227,0.495626835,1
53033021600,1785.338,0.7124271,0,10,7.677102791,0.702427835,0.7124271,0,0.508388409,0.461529858,0.587699191,2
53033021701,1585.607,0.7108057,0,7.45,9.820887978,0.691297567,0.7108057,0,0.378749365,0.590409319,0.547410729,2
53033021702,1670.51,0.4105773,0,13.29,9.812612022,0.696191121,0.4105773,0,0.675648195,0.589911788,0.725953193,2
53033021802,1239.595,0.689312,0,14.61,7.702785112,0.668201919,0.689312,0,0.742755465,0.46307382,0.662647977,2
53033021803,1700.21,0.4546881,0.02000625,13.21,7.706452326,0.697844406,0.4546881,0.02000625,0.671581088,0.463294285,0.70459362,2
53033021804,1716.227,0.4525458,0,12.08,7.706069184,0.698724064,0.4525458,0,0.614133198,0.463271251,0.688559472,2
53033021903,2018.463,0.496003,0,14.45,7.697269294,0.713941631,0.496003,0,0.734621251,0.462742222,0.723097639,2
53033021904,1610.854,0.7448311,0.01820128,13.2,7.678987739,0.692779581,0.7448311,0.01820128,0.6710727,0.461643177,0.629309866,2
53033021905,2163.655,0.564204,0.009093971,13.93,7.704726327,0.720458272,0.564204,0.009093971,0.708185053,0.463190522,0.697628161,2
53033021906,1240.819,0.5936819,0.002744022,12.89,7.688816147,0.668294509,0.5936819,0.002744022,0.655312659,0.462234038,0.65687347,2
53033022001,1198.649,0.5764454,0.006132756,8.76,7.714578051,0.665050705,0.5764454,0.006132756,0.445348246,0.463782785,0.588599791,2
53033022003,2434.042,0.7090909,0,12.74,7.712185714,0.731505408,0.7090909,0,0.647686833,0.463638963,0.644927956,2
53033022005,2007.724,0.3542017,0,13.93,7.712644882,0.713441166,0.3542017,0,0.708185053,0.463666567,0.750035899,2
53033022006,3104.387,0.488946,0,11.44,7.719391899,0.754327157,0.488946,0,0.58159634,0.464072183,0.685480867,2
53033022101,1383.217,0.7191781,0.000374532,11.44,7.724381773,0.678486611,0.7191781,0.000374532,0.58159634,0.464372162,0.603543498,2
53033022102,1420.302,0.8510281,0.01444759,9.24,7.723882813,0.680968732,0.8510281,0.01444759,0.46975089,0.464342166,0.530978783,2
53033022201,2045.516,0.7396648,0,13.34,7.732618938,0.715190662,0.7396648,0,0.678190137,0.464867362,0.642543403,2
53033022203,1654.421,0.8730459,0.003730078,8.84,7.731199781,0.69528319,0.8730459,0.003730078,0.449415353,0.464782045,0.524347894,2
53033022204,2068.486,0.7041509,0.01790123,10.45,9.72726776,0.716238282,0.7041509,0.01790123,0.531265887,0.584781086,0.60591205,2
53033022205,4003.827,0.3075523,0,15.39,9.688428962,0.778196948,0.3075523,0,0.782409761,0.582446186,0.813302331,2
53033022300,506.5667,0.9530316,0.02076412,9.17,7.733182923,0.584248274,0.9530316,0.02076412,0.466192171,0.464901267,0.473181891,1
53033022401,1420.609,0.6721833,0,11.61,9.616759563,0.680989008,0.6721833,0,0.590238943,0.578137586,0.625194634,2
53033022402,2438.846,0.4798301,0.001718213,17.18,9.561918033,0.731690386,0.4798301,0.001718213,0.873411286,0.574840639,0.785447407,2
53033022501,1884.277,0.6980011,0.005128205,14.05,9.559877049,0.707487889,0.6980011,0.005128205,0.714285714,0.57471794,0.668073774,2
53033022502,2954.383,0.1598513,0,18.84,9.548155738,0.749680828,0.1598513,0,0.957803762,0.574013281,0.901117424,2
53033022603,2079.594,0.5180266,0,14.4,7.692505747,0.716740732,0.5180266,0,0.732079309,0.462455849,0.717489825,2
53033022604,1673.787,0.8356808,0,16.13,7.691974877,0.696374975,0.8356808,0,0.820030503,0.462423934,0.660369369,2
53033022605,1510.878,0.2638937,0,13.22,7.667410126,0.686768515,0.2638937,0,0.672089476,0.460947157,0.752341462,2
53033022606,2231.228,0.7013256,0,13.16,7.659618555,0.723343386,0.7013256,0,0.669039146,0.460478746,0.651463304,2
53033022701,2114.275,0.1665812,0.003940887,15.96,7.734735249,0.718292367,0.1665812,0.003940887,0.8113879,0.46499459,0.833775503,2
53033022702,1648.372,0.7764977,0.003199269,12.99,7.722906294,0.694939549,0.7764977,0.003199269,0.660396543,0.46428346,0.62043744,2
53033022703,763.6823,0.897188,0.003908795,9.64,7.694903175,0.622758991,0.897188,0.003908795,0.490086426,0.462599976,0.509487797,2
53033022802,2165.54,0.6471616,0,10.82,7.624413027,0.720539969,0.6471616,0,0.550076258,0.45836227,0.623857861,2
53033022803,1358.566,0.2320186,0.000281215,13.59,7.606513848,0.676799608,0.2320186,0.000281215,0.690899847,0.457286212,0.76351649,2
53033022804,5146.34,0.05461473,0,12.35,9.354013661,0.801747838,0.05461473,0,0.627859685,0.562341904,0.831303239,2
53033022805,986.23,0.3955268,0,7.78,9.40884153,0.646751056,0.3955268,0,0.395526182,0.56563803,0.618137018,2
53033022901,2203.176,1,0.005809731,13.36,7.565542693,0.722156423,1,0.005809731,0.679206914,0.45482312,0.57761452,2
53033022902,1746.964,0.6236349,0,11.85,7.530489765,0.70038939,0.6236349,0,0.602440264,0.452715818,0.641092534,2
53033023000,1989.405,0.6981719,0,11.98,7.49460717,0.712581243,0.6981719,0,0.609049314,0.450558639,0.628055108,2
53033023100,1659.974,0.8886768,0.008936971,10.81,7.493263547,0.69559755,0.8886768,0.008936971,0.54956787,0.450477863,0.553035834,2
53033023201,3942.663,0.2347418,0,13.96,7.590756979,0.776752733,0.2347418,0,0.709710219,0.456338945,0.800066538,2
53033023202,3142.408,0.260199,0.01218369,15.72,7.562093706,0.755469179,0.260199,0.01218369,0.799186579,0.454615775,0.815697105,2
53033023300,1977.338,0.8359073,0.005415651,14.38,7.544256267,0.712010463,0.8359073,0.005415651,0.731062532,0.453543429,0.633752792,2
53033023401,1143.61,0.5115865,0,15.87,7.571988725,0.66064091,0.5115865,0,0.806812405,0.455210641,0.726792703,2
53033023403,1185.68,0.7950392,0,13.07,7.482323153,0.664030124,0.7950392,0,0.66446365,0.449820152,0.607229928,2
53033023404,2018.019,0.8014652,0.005975014,10.96,7.379274056,0.713920993,0.8014652,0.005975014,0.557193696,0.443625076,0.583470517,2
53033023500,1665.472,0.7089019,0,12.46,7.637780679,0.695907761,0.7089019,0,0.633451957,0.459165903,0.628915624,2
53033023601,962.1658,0.4057397,0.004250386,13.59,7.651913903,0.644433559,0.4057397,0.004250386,0.690899847,0.46001556,0.709009937,2
53033023603,3332.352,0.2055596,0.00421627,13.3,7.61917121,0.760975092,0.2055596,0.00421627,0.676156584,0.458047144,0.790745424,2
53033023604,2213.185,0.366315,0.01401565,13.51,7.604397263,0.722581659,0.366315,0.01401565,0.68683274,0.457158968,0.740332422,2
53033023701,1113.84,0.564834,0.01359794,10.8,9.395983607,0.658166403,0.564834,0.01359794,0.549059481,0.564865041,0.628935156,2
53033023702,107.753,0,0.05982906,13.78,9.345808743,0.439039882,0,0.05982906,0.700559227,0.561848643,0.749879746,2
53033023801,875.5269,0.2969461,0,13.28,7.670305802,0.635581079,0.2969461,0,0.675139807,0.461121239,0.729182438,2
53033023805,9754.69,0,0,19.67,9.322166667,0.861739079,0,0,1,0.560427335,0.989942084,2
53033023806,13710.07,0.005094951,0,18,9.336789617,0.893672094,0.005094951,0,0.915099136,0.561306433,0.969732314,2
53033023807,6305.13,0.004684486,0,18.01,9.313554645,0.820799606,0.004684486,0,0.915607524,0.5599096,0.947431159,2
